Gene_ID	Gene_Name	CV_R2	n_neigbors	weights	p	time.s.
ENSG00000152430.13	BOLL	-0.0654463796693124	31	uniform	1	580.125581264496
ENSG00000168497.4	SDPR	-0.058519344480495	31	uniform	1	507.38081240654
ENSG00000115827.9	DCAF17	0.010090659168932	31	uniform	3	640.726020812988
ENSG00000138449.6	SLC40A1	-0.0243582522339606	13	uniform	1	577.576668977737
ENSG00000151690.10	MFSD6	0.199929009066412	11	distance	2	525.685316801071
ENSG00000054219.9	LY75	-0.0310245074765457	31	uniform	1	618.942800283432
ENSG00000155729.8	KCTD18	-0.0591994507633177	31	uniform	1	409.390471458435
ENSG00000064989.8	CALCRL	0.0842853418377875	31	distance	1	545.812072515488
ENSG00000128652.7	HOXD3	0.0387433537378598	17	uniform	1	684.279577970505
ENSG00000082438.11	COBLL1	-0.0782708946721122	31	uniform	2	672.123729467392
ENSG00000168288.8	MMADHC	0.0124376029333394	15	distance	2	564.981031179428
ENSG00000247626.3	MARS2	-0.054867152742081	21	uniform	3	586.77969455719
ENSG00000128708.8	HAT1	0.0315564500525439	29	distance	1	658.67157459259
ENSG00000123610.3	TNFAIP6	-0.0310432231522802	19	uniform	1	649.385652303696
ENSG00000157827.15	FMNL2	-0.0229126113984169	31	uniform	2	725.4770591259
ENSG00000144362.7	PHOSPHO2	0.0162100212024489	17	uniform	3	777.710302829742
ENSG00000077232.11	DNAJC10	-0.0263598708755498	11	uniform	2	649.483048915863
ENSG00000136560.9	TANK	0.000803174409175611	29	uniform	2	491.963772773743
ENSG00000196950.9	SLC39A10	-0.0258930612858605	27	uniform	3	656.83925151825
ENSG00000115866.6	DARS	0.0594741758072252	21	uniform	1	712.884100437164
ENSG00000071909.14	MYO3B	-0.0634436757151701	27	uniform	3	917.032166004181
ENSG00000180228.8	PRKRA	-0.0431413085814958	23	uniform	3	661.840249538422
ENSG00000121989.10	ACVR2A	0.0155872030991385	25	uniform	1	578.699068069458
ENSG00000240344.4	PPIL3	0.399343792304844	19	distance	2	496.916387081146
ENSG00000138398.11	PPIG	-0.0845162720584775	25	uniform	1	790.0763463974
ENSG00000144306.9	SCRN3	-0.0196232998142231	31	distance	3	624.39592218399
ENSG00000144357.12	UBR3	-0.0531914180710886	23	distance	3	827.486604213715
ENSG00000177917.6	ARL6IP6	-0.0153937783999256	31	uniform	2	740.314161777496
ENSG00000144283.17	PKP4	-0.0469566847446541	27	distance	1	690.457526683807
ENSG00000188452.9	CERKL	-0.0696066866781	31	uniform	3	654.847799777985
ENSG00000115145.5	STAM2	0.0223404900635031	21	uniform	1	544.718382835388
ENSG00000138385.11	SSB	-0.027051955402147	23	uniform	1	691.856720924377
ENSG00000170035.11	UBE2E3	-0.035899548860931	31	uniform	1	642.249019145966
ENSG00000121964.9	GTDC1	-0.00840515146960417	31	uniform	1	507.476316213608
ENSG00000152253.4	SPC25	-0.0854304131712843	29	uniform	3	810.454416275024
ENSG00000081320.6	STK17B	-0.00431802574981381	23	uniform	1	603.233676433563
ENSG00000119041.6	GTF3C3	-0.0453070674626894	17	uniform	1	580.949247837067
ENSG00000241399.2	CD302	-0.0204272047119205	29	uniform	3	758.006767988205
ENSG00000115415.14	STAT1	-0.033190004733252	31	distance	2	617.544302463531
ENSG00000150540.9	HNMT	0.0182583855901558	25	distance	3	787.169268131256
ENSG00000170144.14	HNRNPA3	0.00879457771919287	29	distance	3	713.4441177845
ENSG00000115947.8	ORC4	-0.0115722998564786	27	uniform	2	577.431272268295
ENSG00000153234.9	NR4A2	-0.0306798755995666	31	uniform	1	450.404000282288
ENSG00000115896.11	PLCL1	0.0472936483590594	21	uniform	1	817.68577337265
ENSG00000162999.8	DUSP19	-0.00458702530916602	29	uniform	3	752.696487188339
ENSG00000196151.6	WDSUB1	0.18184827204665	27	uniform	2	739.544472694397
ENSG00000115233.7	PSMD14	-0.0244848324252481	29	distance	1	538.762397289276
ENSG00000163510.9	CWC22	0.025731804224976	31	uniform	1	746.215204238892
ENSG00000048991.12	R3HDM1	-0.12500210760021	31	uniform	1	671.610865831375
ENSG00000138433.11	CIR1	0.0398696656407916	25	distance	3	585.843012809753
ENSG00000138448.7	ITGAV	-0.0279057784768123	31	uniform	2	681.10600399971
ENSG00000115170.9	ACVR1	-0.0318042018731478	29	distance	1	603.409530878067
ENSG00000136536.9	MARCH7	0.0276170423247916	29	distance	1	748.523504495621
ENSG00000163002.8	NUP35	0.039778604697304	31	uniform	1	721.75376701355
ENSG00000115540.10	MOB4	-0.00963079725926765	29	uniform	3	540.425194740295
ENSG00000115839.13	RAB3GAP1	0.0391235335965663	27	uniform	1	668.840224266052
ENSG00000178074.5	C2orf69	-0.0769220492075339	29	distance	1	511.906435728073
ENSG00000138378.13	STAT4	-0.116917912168512	31	uniform	1	586.514908075333
ENSG00000065548.13	ZC3H15	-0.0499906462433618	27	uniform	3	614.075941562653
ENSG00000128699.9	ORMDL1	0.0829477997556133	11	distance	2	606.70238494873
ENSG00000121966.6	CXCR4	-0.0871060610103136	17	uniform	1	676.055176734924
ENSG00000135999.7	EPC2	-0.0155156930916065	31	uniform	2	563.842531681061
ENSG00000196659.8	TTC30B	-0.0434055906328739	31	distance	1	697.146907806396
ENSG00000123609.6	NMI	-0.0116454882923125	29	uniform	3	614.352990627289
ENSG00000154518.5	ATP5G3	-0.000169150765061521	29	uniform	2	585.692154884338
ENSG00000123607.10	TTC21B	-0.0467382025102922	31	uniform	1	737.8599858284
ENSG00000116095.5	PLEKHA3	-0.0125510272708826	11	distance	3	570.351517677307
ENSG00000080345.12	RIF1	-0.0285692627103769	29	distance	2	671.93135881424
ENSG00000076003.4	MCM6	0.0202628266542106	29	uniform	2	545.240079164505
ENSG00000153250.13	RBMS1	0.048332171073633	31	distance	3	616.924320697784
ENSG00000187231.9	SESTD1	-0.0183148420904023	31	uniform	1	692.620644569397
ENSG00000065413.12	ANKRD44	-0.0374386060608752	31	uniform	1	734.614691257477
ENSG00000013441.11	CLK1	-0.0460960219011134	29	distance	3	520.02477145195
ENSG00000197557.5	TTC30A	0.0117579451300855	23	distance	2	694.041021823883
ENSG00000204406.7	MBD5	-0.0201067432570537	25	uniform	2	713.584018468857
ENSG00000115919.10	KYNU	-0.0523521517247414	29	uniform	1	568.986489295959
ENSG00000018510.8	AGPS	-0.0280053425772802	25	uniform	2	732.82760310173
ENSG00000138411.5	HECW2	0.0154771087998159	29	distance	3	735.635975837708
ENSG00000123636.13	BAZ2B	0.119014249347403	15	distance	1	840.050173282623
ENSG00000115267.5	IFIH1	-0.0216443344837437	29	uniform	1	554.796871423721
ENSG00000155636.9	RBM45	-0.0742692640940557	27	distance	3	545.138678312302
ENSG00000196290.10	NIF3L1	-0.0407251212521061	29	uniform	1	516.927925109863
ENSG00000138399.13	FASTKD1	-0.0480603949871658	29	distance	3	807.391376972198
ENSG00000198130.10	HIBCH	0.0823261073788895	19	distance	1	688.971420526505
ENSG00000144355.10	DLX1	-0.0501593293317889	27	uniform	1	646.192745923996
ENSG00000091436.12	MLTK	-0.0368629045630731	31	distance	3	748.585702180862
ENSG00000077380.11	DYNC1I2	-0.0279815324304951	31	uniform	2	660.615874528885
ENSG00000115520.4	COQ10B	-0.0648001897515496	23	uniform	1	514.571751594543
ENSG00000172292.10	CERS6	-0.0386975123077043	11	uniform	2	776.673325061798
ENSG00000144354.9	CDCA7	-0.0479894364793828	23	uniform	1	579.752664327621
ENSG00000128654.9	MTX2	-0.0300280276860686	21	uniform	3	618.877614974976
ENSG00000115368.5	WDR75	-0.0193478733871712	25	uniform	3	630.007262706757
ENSG00000071967.7	CYBRD1	0.0289295016160773	17	distance	3	620.763885974884
ENSG00000138381.5	ASNSD1	0.116217314036104	29	distance	3	727.460982561111
ENSG00000115165.5	CYTIP	-0.0712386064015666	31	uniform	2	472.652304410934
ENSG00000073737.12	DHRS9	-0.0656506014526846	29	uniform	3	752.595333337784
ENSG00000115966.12	ATF2	-0.006847873753226	27	distance	3	549.501153707504
ENSG00000116044.11	NFE2L2	-0.0455708995348313	27	distance	1	930.733348369598
ENSG00000128694.7	OSGEPL1	-0.0387935620217644	17	uniform	1	696.986350059509
ENSG00000115840.9	SLC25A12	-0.0612047155143039	25	uniform	2	668.270420789719
ENSG00000115271.6	GCA	-0.130295456580755	31	uniform	2	536.932441234589
ENSG00000075884.8	ARHGAP15	-0.0452540770512505	19	uniform	2	778.562572479248
ENSG00000115935.12	WIPF1	-0.0601748246753624	31	uniform	2	659.928417205811
ENSG00000151689.8	INPP1	0.0101391349867369	21	distance	3	554.74950504303
ENSG00000115806.8	GORASP2	-0.0523793796471339	29	uniform	3	746.291687965393
ENSG00000198586.9	TLK1	0.0117948414907318	17	uniform	2	857.567792892456
ENSG00000196141.7	SPATS2L	-0.10099984903828	23	uniform	3	547.157327413559
ENSG00000172845.9	SP3	-0.0352906227653162	29	uniform	3	508.227306604385
ENSG00000064933.12	PMS1	-0.0689272178115273	31	distance	3	827.264959573746
ENSG00000144228.4	SPOPL	-0.0071960467249067	27	distance	1	710.339834451675
ENSG00000138434.12	SSFA2	-0.037133834560174	27	uniform	3	669.570955753326
ENSG00000184898.6	RBM43	-0.0208568830033726	29	uniform	3	597.026205062866
ENSG00000198648.6	STK39	0.244012677483154	13	distance	2	852.387064218521
ENSG00000169554.12	ZEB2	-0.0180985196923142	29	distance	1	436.016999006271
ENSG00000115524.10	SF3B1	-0.0853153881940918	29	uniform	3	661.950031280518
ENSG00000162980.12	ARL5A	-0.0241073831837	15	uniform	1	473.684690237045
ENSG00000115419.8	GLS	-0.0242219917716766	25	uniform	2	535.995229959488
ENSG00000115290.5	GRB14	-0.0530475288855184	31	uniform	3	580.336869239807
ENSG00000144224.12	UBXN4	-0.0165707189592762	29	distance	2	678.170868396759
ENSG00000173559.7	NABP1	0.105632212587556	15	distance	1	517.920271158218
ENSG00000204120.10	GIGYF2	-0.0754507897242607	31	distance	3	634.555201768875
ENSG00000085449.10	WDFY1	0.0547816197470534	31	distance	3	839.494167089462
ENSG00000180871.3	CXCR2	-0.0270651340058796	19	distance	3	471.903115034103
ENSG00000115425.9	PECR	-0.0344388794958865	17	uniform	2	641.095995187759
ENSG00000115365.7	LANCL1	0.075776342845213	7	distance	2	622.295309782028
ENSG00000115694.10	STK25	-0.0367927119691724	31	uniform	1	338.973125219345
ENSG00000144579.3	CTDSP1	0.00678797113409961	31	uniform	1	469.240953922272
ENSG00000184182.14	UBE2F	-0.0591853468179731	7	distance	1	669.851137399673
ENSG00000144504.11	ANKMY1	-0.116853951047985	31	uniform	3	672.994795560837
ENSG00000144485.6	HES6	-0.0414492288376126	31	uniform	3	578.387657165527
ENSG00000163251.3	FZD5	-0.0671509993909313	31	uniform	1	505.365171194077
ENSG00000144401.10	METTL21A	0.366419470228538	11	uniform	3	697.872880458832
ENSG00000168395.10	ING5	-0.0285332535392824	31	uniform	3	304.115721225739
ENSG00000115687.9	PASK	-0.00279852253924964	31	uniform	3	522.49122262001
ENSG00000123992.14	DNPEP	-0.0498926438733682	27	uniform	1	419.861580371857
ENSG00000155760.1	FZD7	-0.068188528535396	21	uniform	1	499.823550462723
ENSG00000132326.7	PER2	-0.0787803012506596	23	uniform	2	696.401450157166
ENSG00000130147.11	SH3BP4	-0.0474060709958189	29	uniform	3	796.659416913986
ENSG00000135916.11	ITM2C	-0.068570817185434	31	distance	1	618.63238286972
ENSG00000067066.12	SP100	0.0411017795829475	31	distance	3	774.864418983459
ENSG00000130561.12	SAG	-0.0908852531074212	27	uniform	2	631.879104614258
ENSG00000115993.7	TRAK2	0.045367449592461	27	uniform	1	508.766444683075
ENSG00000155755.14	TMEM237	0.0167010073234877	29	distance	3	535.053330421448
ENSG00000198612.6	COPS8	-0.075824793060611	31	uniform	1	714.305846214294
ENSG00000138442.4	WDR12	-0.0419504927923126	27	uniform	1	490.171288967133
ENSG00000173166.13	RAPH1	-0.00194808710192669	31	uniform	1	508.543383598328
ENSG00000138439.10	FAM117B	0.300374128080117	7	distance	1	496.655476808548
ENSG00000079263.14	SP140	-0.00203983749197381	31	uniform	1	783.02082490921
ENSG00000163283.6	ALPP	-0.0456954080864993	31	uniform	3	567.612077474594
ENSG00000135900.3	MRPL44	-0.0650440973160755	31	distance	1	788.445091724396
ENSG00000118246.9	FASTKD2	-0.0116277592327387	27	uniform	1	603.719190835953
ENSG00000130414.7	NDUFA10	-0.0157015261402222	27	distance	1	709.727068424225
ENSG00000163466.11	ARPC2	-0.0450898631445301	31	uniform	1	559.748872518539
ENSG00000198925.6	ATG9A	-0.106776278424147	27	uniform	1	525.030435323715
ENSG00000144580.9	RQCD1	0.0513109256020988	27	distance	1	543.412501096725
ENSG00000138376.6	BARD1	0.0412431559861599	13	distance	3	798.377940654755
ENSG00000163295.4	ALPI	-0.0423057176825264	31	uniform	3	492.094963550568
ENSG00000124831.14	LRRFIP1	-0.0609121108159118	25	distance	3	791.924380302429
ENSG00000185404.12	SP140L	-0.0376951207949479	31	uniform	3	724.401539802551
ENSG00000167165.13	UGT1A6	-0.0499826319114779	25	uniform	2	722.846000671387
ENSG00000135899.12	SP110	-0.0197501340845153	31	distance	1	706.555991649628
ENSG00000119013.4	NDUFB3	-0.0474417349296695	29	uniform	2	436.399453163147
ENSG00000114933.11	INO80D	-0.0269765385304328	21	uniform	1	675.84280538559
ENSG00000144524.13	COPS7B	-0.0140367355088021	31	distance	3	500.141268014908
ENSG00000132330.12	SCLY	-0.0659822122710144	31	uniform	3	690.127342939377
ENSG00000132323.4	ILKAP	-0.020631995782657	29	uniform	3	654.847409009933
ENSG00000178623.7	GPR35	-0.0410812692150662	29	uniform	1	693.697930335999
ENSG00000163481.3	RNF25	-0.0386050933650687	29	distance	1	439.832219600677
ENSG00000135912.6	TTLL4	0.0600898962687679	5	distance	1	416.466017961502
ENSG00000173744.12	AGFG1	-0.135236598730003	27	uniform	2	712.117688179016
ENSG00000074582.8	BCS1L	0.0881508627272179	31	distance	2	517.51189994812
ENSG00000127837.5	AAMP	-0.0676865728632444	29	uniform	1	544.493950128555
ENSG00000115657.8	ABCB6	-0.0452497849930304	31	distance	1	539.604893445969
ENSG00000144445.11	KANSL1L	-0.0188417552001897	27	uniform	1	724.498288154602
ENSG00000168530.11	MYL1	-0.0557931028673814	27	uniform	3	626.775312900543
ENSG00000123989.9	CHPF	-0.047507263844629	25	uniform	3	573.226729869843
ENSG00000153827.9	TRIP12	-0.0302703238974253	31	distance	1	777.294327735901
ENSG00000243135.1	UGT1A3	-0.0252133461300733	27	uniform	1	783.779528141022
ENSG00000168397.12	ATG4B	-0.0604553668756027	31	uniform	2	411.397750616074
ENSG00000127838.9	PNKD	0.191169093604429	19	distance	1	634.793253660202
ENSG00000085978.17	ATG16L1	-0.0387103275684672	31	uniform	1	693.624454498291
ENSG00000144406.13	UNC80	-0.0153763447129412	21	uniform	1	779.196838617325
ENSG00000144468.12	RHBDD1	-0.0352168320684613	19	uniform	1	726.586757898331
ENSG00000116030.12	SUMO1	-0.0384794915766484	29	distance	1	487.408194541931
ENSG00000115685.10	PPP1R7	-0.00312209184066192	31	uniform	2	525.121698856354
ENSG00000158552.8	ZFAND2B	-0.0307935859911075	31	uniform	1	484.340782880783
ENSG00000163482.7	STK36	0.101934606448128	31	distance	2	408.611839056015
ENSG00000187514.10	PTMA	-0.0478736748575369	31	uniform	1	470.652193307877
ENSG00000018280.12	SLC11A1	0.0167027895531262	31	distance	3	595.757519960403
ENSG00000115053.11	NCL	-0.103624034237566	31	uniform	2	546.98978805542
ENSG00000153823.14	PID1	-0.00766031647348953	31	distance	1	872.121537923813
ENSG00000144567.6	FAM134A	-0.00550893042741947	17	uniform	3	541.018514156342
ENSG00000204217.8	BMPR2	-0.00609263974681891	25	distance	1	515.680106878281
ENSG00000144476.5	ACKR3	-0.0544332815242097	17	distance	1	645.000290155411
ENSG00000185176.8	AQP12B	-0.059337509711126	31	distance	3	736.063628911972
ENSG00000124019.9	FAM124B	-0.0133373399222895	31	uniform	2	800.849270582199
ENSG00000115649.11	CNPPD1	-0.0377937110009384	31	distance	2	542.252707958221
ENSG00000197713.10	RPE	-0.0112360971645551	23	distance	1	680.136705875397
ENSG00000135913.6	USP37	-0.0387997654493591	31	distance	2	488.647334337234
ENSG00000168958.15	MFF	0.231187851023112	13	distance	3	620.533561706543
ENSG00000115942.4	ORC2	-0.0297729712598716	31	uniform	1	498.753916501999
ENSG00000082146.8	STRADB	-0.057458894981348	31	uniform	2	557.385929107666
ENSG00000135930.9	EIF4E2	-0.0126298182780389	27	uniform	1	451.70558142662
ENSG00000172478.13	C2orf54	-0.0546667987443465	27	uniform	1	627.717451334
ENSG00000138363.10	ATIC	-0.0024909432383885	31	distance	1	703.109285354614
ENSG00000138413.9	IDH1	-0.048538805010599	31	distance	3	736.515328884125
ENSG00000173692.8	PSMD1	0.0960962582153522	27	distance	1	671.759986162186
ENSG00000135905.14	DOCK10	0.163887511567692	23	uniform	3	819.165425539017
ENSG00000184945.9	AQP12A	-0.0309465442229201	31	uniform	2	711.945786952972
ENSG00000176720.3	BOK	-0.0769321632498402	31	uniform	1	407.82087635994
ENSG00000003400.10	CASP10	-0.0758842838549575	29	uniform	3	575.038131952286
ENSG00000123983.9	ACSL3	0.0164568412861095	15	distance	2	686.323780298233
ENSG00000180902.12	D2HGDH	-0.0164900685218147	31	uniform	1	390.803710460663
ENSG00000115677.12	HDLBP	-0.0123218940035859	31	uniform	2	507.700979948044
ENSG00000114942.9	EEF1B2	-0.0403073927773974	29	uniform	1	608.391820192337
ENSG00000163516.9	ANKZF1	-0.089901720478281	31	uniform	2	530.307350635529
ENSG00000179921.10	GPBAR1	0.0821804490709342	31	uniform	1	592.355984687805
ENSG00000142327.6	RNPEPL1	-0.0307339042387443	31	uniform	1	708.205539464951
ENSG00000144535.15	DIS3L2	0.0275945220763834	27	distance	1	609.143489122391
ENSG00000188542.5	DUSP28	0.00076968916359641	23	uniform	1	671.646206617355
ENSG00000155744.4	FAM126B	-0.0777453154673146	31	distance	1	510.922485351562
ENSG00000163600.8	ICOS	-0.0701960343874213	23	uniform	3	500.488466978073
ENSG00000135926.8	TMBIM1	0.0462582975636232	23	uniform	1	568.93300485611
ENSG00000023228.8	NDUFS1	0.0017114316065449	15	uniform	3	649.794688940048
ENSG00000003393.10	ALS2	-0.00132005305161882	25	uniform	3	406.466886520386
ENSG00000144591.13	GMPPA	0.000344684854919475	29	distance	3	540.05851650238
ENSG00000197756.5	RPL37A	-0.0288676756965924	31	uniform	2	873.329622507095
ENSG00000188042.5	ARL4C	0.012687224891357	29	uniform	1	663.331670284271
ENSG00000156973.9	PDE6D	-0.0307388434131499	19	uniform	2	446.837869882584
ENSG00000118260.10	CREB1	0.011860651592946	29	uniform	2	947.20606470108
ENSG00000144589.16	STK11IP	-0.0294486509027556	31	uniform	1	724.3979845047
ENSG00000119004.10	CYP20A1	-0.0447777081316	31	uniform	2	523.198657035828
ENSG00000135932.6	CAB39	-0.0403410546928843	29	distance	2	486.048506259918
ENSG00000168385.13	SEPT2	-0.0186296746269366	31	uniform	1	594.627673387527
ENSG00000079246.11	XRCC5	-0.000843748188816473	25	distance	3	865.000813484192
ENSG00000163249.5	CCNYL1	-0.0069566464422224	31	distance	3	719.797232627869
ENSG00000135929.4	CYP27A1	0.291286633431736	19	distance	2	467.300275325775
ENSG00000077044.5	DGKD	-0.0469924247725326	27	distance	2	1076.81856560707
ENSG00000068024.12	HDAC4	-0.0660990193422379	31	distance	1	793.131850242615
ENSG00000138375.8	SMARCAL1	-0.00255279651235516	29	distance	2	788.316700935364
ENSG00000003402.14	CFLAR	0.00395677914517372	7	uniform	1	601.480325222015
ENSG00000064012.17	CASP8	0.0368449253897393	7	distance	1	691.439500331879
ENSG00000135924.11	DNAJB2	-0.0393991216532428	29	uniform	1	685.71889090538
ENSG00000006607.8	FARP2	-0.0240430848270556	23	uniform	2	454.637108564377
ENSG00000030419.12	IKZF2	-0.0389930966877375	31	uniform	2	757.021177053452
ENSG00000183671.8	GPR1	-0.0399924753084809	23	uniform	1	611.144194602966
ENSG00000127824.9	TUBA4A	-0.000892937512205627	17	uniform	2	536.284713983536
ENSG00000055044.6	NOP58	0.0758070569838934	13	distance	1	460.716564416885
ENSG00000115661.9	STK16	-0.02807338852131	31	uniform	2	620.880666971207
ENSG00000116120.8	FARSB	-0.0414420630709666	31	uniform	3	593.911204814911
ENSG00000163521.11	GLB1L	0.0670505228820665	19	uniform	1	577.432984352112
ENSG00000163719.14	MTMR14	-0.0331154035412246	25	uniform	3	663.054672956467
ENSG00000153551.9	CMTM7	0.0198853040218984	17	distance	3	756.226107358932
ENSG00000163528.8	CHCHD4	0.0385635599881838	27	distance	1	701.064287662506
ENSG00000131389.12	SLC6A6	-0.0527324548210013	27	uniform	3	671.929018497467
ENSG00000170293.4	CMTM8	0.0330772905668806	25	distance	3	705.569525241852
ENSG00000072756.12	TRNT1	-0.04282599257434	31	distance	3	843.067444324493
ENSG00000168016.9	TRANK1	0.0694581891343615	23	distance	2	554.932088375092
ENSG00000060971.13	ACAA1	-0.0135033890871649	15	distance	1	635.189879894257
ENSG00000131375.5	CAPN7	-0.00222252992398297	29	uniform	3	651.226063251495
ENSG00000170876.7	TMEM43	0.00327692744476222	27	uniform	3	700.750251293182
ENSG00000150995.13	ITPR1	-0.0258515315728809	31	uniform	3	879.09375333786
ENSG00000187118.8	CMC1	-0.0547334168056713	31	uniform	3	600.815739154816
ENSG00000182973.14	CNOT10	-0.0459555346828144	17	uniform	1	572.146500349045
ENSG00000114784.3	EIF1B	-0.0448820428204554	19	uniform	1	697.972344636917
ENSG00000174748.14	RPL15	-0.0583316083718505	31	uniform	3	725.430830001831
ENSG00000156990.10	RPUSD3	0.0399812954617361	25	uniform	1	695.435961961746
ENSG00000154781.11	CCDC174	0.00752576995772485	29	distance	2	730.54007434845
ENSG00000131373.10	HACL1	0.0413031011873291	31	distance	1	720.489443540573
ENSG00000163512.9	AZI2	-0.0480508444197812	31	uniform	1	610.600369930267
ENSG00000134070.4	IRAK2	0.00215337997787579	13	distance	3	668.733196258545
ENSG00000114742.9	WDR48	0.158403397361765	21	distance	1	714.125198602676
ENSG00000144554.6	FANCD2	0.033250231601039	31	uniform	3	578.884323358536
ENSG00000114166.7	KAT2B	0.176097673233883	23	uniform	1	786.868051290512
ENSG00000153560.7	UBP1	-0.0369355330378155	11	uniform	2	708.941499233246
ENSG00000183960.4	KCNH8	-0.0463498612168501	25	distance	3	806.950623750687
ENSG00000134072.6	CAMK1	-0.0617900512838194	31	uniform	1	700.082870960236
ENSG00000172939.4	OXSR1	-0.029845649645865	23	uniform	3	649.782908439636
ENSG00000172936.8	MYD88	-0.0166565038376243	11	uniform	2	647.114406347275
ENSG00000134086.7	VHL	0.0213267187769585	15	uniform	1	638.602915763855
ENSG00000154813.5	DPH3	0.0989684084751566	27	distance	3	742.848785877228
ENSG00000241553.7	ARPC4	-0.0916757653956465	31	uniform	2	692.793239593506
ENSG00000134108.8	ARL8B	-0.0634208699080148	31	distance	3	787.69233250618
ENSG00000177463.11	NR2C2	-0.112033044732892	23	uniform	1	790.242302894592
ENSG00000114745.9	GORASP1	0.00109113956045179	23	distance	3	628.826245546341
ENSG00000144659.6	SLC25A38	0.01535566215775	31	uniform	1	769.566478013992
ENSG00000093167.13	LRRFIP2	0.127643044162801	19	distance	1	698.805131673813
ENSG00000154822.11	PLCL2	-0.027512056987071	27	uniform	3	766.1644718647
ENSG00000131368.3	MRPS25	-0.0589730764067574	31	distance	2	771.246332406998
ENSG00000163702.14	IL17RC	-0.0250928564783659	23	uniform	1	645.846739053726
ENSG00000168028.9	RPSA	-0.0651582175475415	31	uniform	3	767.025527238846
ENSG00000076242.10	MLH1	-0.0110072555101213	21	distance	3	666.979547262192
ENSG00000163673.6	DCLK3	-0.00410992092524725	15	uniform	2	632.456728696823
ENSG00000254999.2	BRK1	0.516125931872441	15	distance	1	651.41592669487
ENSG00000188846.9	RPL14	0.405610045223769	9	distance	1	701.425361156464
ENSG00000187091.9	PLCD1	-0.0300672419001257	31	uniform	1	592.344668388367
ENSG00000134109.6	EDEM1	-0.103065304129564	27	uniform	1	762.681138038635
ENSG00000168032.4	ENTPD3	-0.0769134182578434	23	uniform	3	719.922853708267
ENSG00000134077.11	THUMPD3	-0.0619787856247337	31	uniform	1	521.820743560791
ENSG00000173705.4	SUSD5	-0.0409155124659941	25	distance	2	710.881764650345
ENSG00000197385.5	ZNF860	-0.010890427366111	31	uniform	2	697.259233236313
ENSG00000144455.9	SUMF1	0.0629421414827807	7	distance	3	1214.63835215569
ENSG00000132170.15	PPARG	0.0474138155278177	23	distance	2	735.279009103775
ENSG00000157017.11	GHRL	-0.0088255498750879	13	uniform	3	607.698724031448
ENSG00000206561.8	COLQ	0.0271169085934599	29	distance	3	629.600844860077
ENSG00000144668.7	ITGA9	-0.00452017229854389	25	distance	1	659.371828317642
ENSG00000170142.7	UBE2E1	0.000823583017872176	31	uniform	2	720.058831930161
ENSG00000091317.7	CMTM6	-0.00916070201146182	25	distance	1	633.644324541092
ENSG00000196220.11	SRGAP3	-0.0102557648204079	25	uniform	1	808.181407213211
ENSG00000114026.17	OGG1	0.0289408850653288	23	distance	1	596.836410045624
ENSG00000163517.10	HDAC11	-0.10757808640969	31	uniform	1	774.116649150848
ENSG00000144674.12	GOLGA4	-0.0178619029847967	25	distance	1	605.354805231094
ENSG00000206562.7	METTL6	-0.0502082758119819	27	uniform	3	733.12614274025
ENSG00000171135.10	JAGN1	-0.0275872069012891	27	uniform	3	663.476312398911
ENSG00000197548.8	ATG7	-0.0139525901780602	21	uniform	2	719.06534910202
ENSG00000156983.11	BRPF1	-0.061607761779371	25	distance	3	582.072437047958
ENSG00000132155.7	RAF1	-0.0494580154305819	31	uniform	1	688.462862253189
ENSG00000171148.9	TADA3	-0.0651741216736453	31	uniform	3	677.258532047272
ENSG00000144597.9	EAF1	-0.0142117520204638	29	uniform	3	718.338763237
ENSG00000144711.9	IQSEC1	-0.116601181654732	25	distance	3	720.424674749374
ENSG00000134107.4	BHLHE40	-0.00316947854926923	29	uniform	3	895.019857883453
ENSG00000196639.6	HRH1	-0.0667180569937399	31	uniform	1	657.620381355286
ENSG00000132182.7	NUP210	0.0336372801184683	21	distance	2	717.503106117249
ENSG00000152642.6	GPD1L	0.00189379781018049	21	distance	1	728.810353040695
ENSG00000131370.11	SH3BP5	-0.0151791364065978	31	uniform	2	775.700950145721
ENSG00000163513.13	TGFBR2	-0.0814713643776741	31	distance	2	720.154031991959
ENSG00000151092.12	NGLY1	-0.0518476530374761	31	distance	1	716.70042848587
ENSG00000144713.8	RPL32	-0.0284111216670605	17	uniform	1	678.829458475113
ENSG00000182568.12	SATB1	-0.039573222047972	31	distance	3	576.335831403732
ENSG00000163703.13	CRELD1	-0.0521367209033778	31	uniform	1	674.227630615234
ENSG00000144560.9	VGLL4	-0.0251808850103558	27	uniform	2	787.921125173569
ENSG00000182247.5	UBE2E2	0.0378933985663425	27	uniform	3	958.546544075012
ENSG00000163527.5	STT3B	-0.0306156742446049	31	uniform	1	775.739997625351
ENSG00000131378.9	RFTN1	-0.0487838288928117	31	distance	3	812.785998344421
ENSG00000153558.9	FBXL2	-0.0177363703127228	31	distance	1	552.192472457886
ENSG00000151093.3	OXSM	-0.0618761217696431	13	uniform	3	591.780561923981
ENSG00000154743.13	TSEN2	-0.0116893509137427	27	uniform	3	678.091861724854
ENSG00000033867.12	SLC4A7	0.117905192124264	23	distance	2	708.303655862808
ENSG00000154767.10	XPC	-0.0435613284121674	23	distance	3	760.476713418961
ENSG00000170860.3	LSM3	-0.0560300837509908	31	uniform	3	729.135073184967
