Gene_ID	Gene_Name	CV_R2	n_estimators	time.s.
ENSG00000109819.4	PPARGC1A	0.196928619559019	450	5163.88952231407
ENSG00000109606.8	DHX15	-0.0271268957310957	100	5132.83429932594
ENSG00000137441.7	FGFBP2	-0.103495016613775	400	5488.95987081528
ENSG00000185049.7	NELFA	-0.0572052316829234	100	3584.08872032166
ENSG00000125089.12	SH3TC1	-0.0445073645025072	400	4996.38437914848
ENSG00000174137.8	FAM53A	0.142973737585996	500	3150.28818535805
ENSG00000145220.9	LYAR	-0.0135724775445827	250	4474.88153958321
ENSG00000123933.10	MXD4	-0.0888676461008123	500	3328.41587638855
ENSG00000168826.11	ZBTB49	-0.0576974154704291	300	4743.8875772953
ENSG00000063978.11	RNF4	0.00544994194692283	50	3679.09494566917
ENSG00000179979.7	CRIPAK	0.287958581889609	500	2715.66045594215
ENSG00000163956.6	LRPAP1	-0.0205915054601177	100	3644.10428118706
ENSG00000109736.10	MFSD10	-0.0395567056887892	500	3717.44386124611
ENSG00000196526.6	AFAP1	0.151402844215901	100	6957.73239040375
ENSG00000145147.15	SLIT2	-0.0420710250703193	100	6268.79335331917
ENSG00000243449.2	C4orf48	-0.00319676076379523	100	3555.19235253334
ENSG00000197386.6	HTT	-0.107402716038605	500	4046.43809819221
ENSG00000152953.8	STK32B	0.16435206746666	450	7622.13208699226
ENSG00000109519.8	GRPEL1	-0.0376427383048659	400	5265.2667081356
ENSG00000168924.10	LETM1	-0.0453570281326602	250	3663.64671587944
ENSG00000174227.11	PIGG	-0.0725051613676446	400	2452.3036737442
ENSG00000109805.5	NCAPG	-0.105190394164618	500	5896.5205886364
ENSG00000087266.11	SH3BP2	0.118867813435256	200	3922.52938508987
ENSG00000159692.11	CTBP1	-0.010456167662318	500	2791.15369105339
ENSG00000127415.8	IDUA	0.0963754858971549	150	2824.61412715912
ENSG00000151552.7	QDPR	0.56285524359498	300	4971.68643903732
ENSG00000109667.7	SLC2A9	-0.0759544339724579	100	4806.81030797958
ENSG00000071127.12	WDR1	-0.129334691322306	300	4901.66150569916
ENSG00000163950.8	SLBP	-0.0710652712992259	100	3400.56652021408
ENSG00000185619.13	PCGF3	-0.0485088317389276	150	2976.73929238319
ENSG00000127419.12	TMEM175	-0.116274267698738	300	2948.61065363884
ENSG00000179010.10	MRFAP1	-0.0202477272369645	500	5295.65751194954
ENSG00000163993.6	S100P	-0.0809572538436708	50	4838.46687865257
ENSG00000132405.14	TBC1D14	-0.0672426441061666	150	5489.46733355522
ENSG00000004468.7	CD38	-0.0218424680118706	200	5106.45479607582
ENSG00000125386.10	FAM193A	-0.00176263731057666	350	3740.08468270302
ENSG00000173011.11	TADA2B	0.031709954557949	300	5156.11724853516
ENSG00000157869.10	RAB28	-0.075147207200706	500	5540.82335495949
ENSG00000013288.4	MAN2B2	0.166888843127642	450	5082.03324961662
ENSG00000178988.10	MRFAP1L1	-0.0447408143502217	50	4367.23829913139
ENSG00000013810.14	TACC3	-0.0164014711509568	200	3493.49310684204
ENSG00000159788.14	RGS12	0.127263432046009	150	4650.23838019371
ENSG00000087008.11	ACOX3	0.033635275495743	250	4390.10534596443
ENSG00000169744.8	LDB2	-0.0206405778208571	350	6009.85799813271
ENSG00000168884.10	TNIP2	-0.13660870261868	500	4116.26364278793
ENSG00000087274.12	ADD1	0.14293732116223	50	3628.82246947289
ENSG00000182903.11	ZNF721	0.354038180755072	200	2422.60861825943
ENSG00000178163.3	ZNF518B	-0.12592610369661	500	5788.29346513748
ENSG00000033178.7	UBA6	0.337148951508296	150	4119.46527194977
ENSG00000145241.6	CENPC	-0.0153039310880874	100	4866.74873590469
ENSG00000134851.7	TMEM165	-0.0991862004526129	450	5125.43837189674
ENSG00000163453.7	IGFBP7	0.202954956062343	300	5792.12364149094
ENSG00000168214.16	RBPJ	-0.0588058729450223	200	4264.85204029083
ENSG00000109171.10	SLAIN2	-0.0602913941553927	300	2939.66129660606
ENSG00000184178.11	SCFD2	-0.0425811850327095	50	5119.29308319092
ENSG00000053900.6	ANAPC4	-0.0553361093143747	150	4052.51318049431
ENSG00000018189.8	RUFY3	0.0185959907630015	500	4684.72573065758
ENSG00000174780.11	SRP72	0.0144062893218499	100	4868.47355866432
ENSG00000109814.7	UGDH	0.135617923850884	500	4414.44713711739
ENSG00000132463.9	GRSF1	-0.0164052944747174	500	3892.36549115181
ENSG00000109689.10	STIM2	-0.0206051662104775	100	4674.56625819206
ENSG00000174125.3	TLR1	0.408292693428418	150	4489.81784009933
ENSG00000151806.9	GUF1	0.37395448632757	200	3983.58791422844
ENSG00000109184.10	DCUN1D4	-0.0678975202886716	500	2121.30823731422
ENSG00000084093.11	REST	-0.190546467265435	200	5699.63381409645
ENSG00000173597.3	SULT1B1	-0.0378385936908809	400	7028.3691573143
ENSG00000157796.13	WDR19	0.0744252209632526	500	5366.78187537193
ENSG00000014824.8	SLC30A9	0.0181794669934837	350	4966.48722600937
ENSG00000084092.6	NOA1	0.0253562757134417	100	5624.59100270271
ENSG00000035720.3	STAP1	-0.13751034935015	500	5882.36032438278
ENSG00000121897.9	LIAS	0.0824425649213112	400	4765.85469508171
ENSG00000121895.7	TMEM156	-0.00539255745638196	50	5683.21123218536
ENSG00000109790.12	KLHL5	-0.0413850648957887	350	5245.58780241013
ENSG00000156136.5	DCK	-0.101507400175409	300	5312.65229988098
ENSG00000090989.13	EXOC1	-0.00330244231745667	450	5304.20710062981
ENSG00000174123.6	TLR10	-0.1899336464539	500	6120.62375068665
ENSG00000109133.8	TMEM33	-0.00539550747221547	400	4532.7977335453
ENSG00000109189.7	USP46	-0.141516475064203	400	3476.43912172318
ENSG00000035928.10	RFC1	-0.0567849586128673	150	5419.37188887596
ENSG00000163694.10	RBM47	0.0669465413327266	500	5103.06931614876
ENSG00000157426.9	AASDH	0.23796917426876	400	5114.70047569275
ENSG00000174130.8	TLR6	0.0671227748430403	500	5277.64488792419
ENSG00000163683.6	SMIM14	-0.0230428501172823	100	5206.92879867554
ENSG00000047365.7	ARAP2	0.28962148067024	400	7193.57633733749
ENSG00000169019.9	COMMD8	-0.0280203002597407	150	4124.03847050667
ENSG00000078140.9	UBE2K	-0.0664152230712267	150	4950.45382261276
ENSG00000174799.6	CEP135	-0.00385311432394897	250	5127.349203825
ENSG00000163697.12	APBB2	-0.0776950506153951	300	5016.95243620872
ENSG00000170448.7	NFXL1	0.64519701814809	50	3581.11252212524
ENSG00000132465.6	IGJ	-0.149703656261172	350	5374.24138879776
ENSG00000128059.4	PPAT	0.0109521084640246	100	5063.56994700432
ENSG00000038210.9	PI4K2B	-0.00301269895445859	50	4641.63617825508
ENSG00000171476.17	HOPX	-0.117971833686682	250	5188.81375694275
ENSG00000134852.10	CLOCK	-0.0245642464534271	50	5292.86913204193
ENSG00000075539.9	FRYL	-0.0143162672492148	300	2607.78824448586
ENSG00000169299.9	PGM2	0.270049598757292	450	7196.62660932541
ENSG00000109180.10	OCIAD1	-0.0141481355405216	350	1851.3823788166
ENSG00000132466.13	ANKRD17	-0.0976319819470621	150	5310.61214399338
ENSG00000145247.7	OCIAD2	-0.059469315136172	300	1984.09684157372
ENSG00000128039.6	SRD5A3	0.0581118366769737	300	5532.7712624073
ENSG00000173542.4	MOB1B	-0.0419616341875925	500	5280.31149530411
ENSG00000091490.6	SEL1L3	0.428898232192841	350	4741.73003935814
ENSG00000163631.12	ALB	-0.221847615153067	200	5924.75418376923
ENSG00000083896.8	YTHDC1	-0.0493817550430974	250	4938.48731040955
ENSG00000181826.5	RELL1	0.036583975464743	200	7081.40251803398
ENSG00000065882.11	TBC1D1	-0.0662938557624519	350	7567.88778042793
ENSG00000109787.8	KLF3	-0.0945529383867421	300	5439.67022657394
ENSG00000145216.11	FIP1L1	-0.0498687601565407	450	7799.73325777054
ENSG00000109220.6	CHIC2	-0.0258379974612199	400	4888.42761468887
ENSG00000134962.6	KLB	-0.0892336974166422	500	5208.52851772308
ENSG00000163281.6	GNPDA2	0.0652464784393778	150	5701.65934634209
ENSG00000128050.4	PAICS	-0.0107883790088929	500	5203.1873986721
ENSG00000163069.8	SGCB	-0.0382409392253194	500	1986.75554180145
ENSG00000078177.9	N4BP2	0.314478857090754	450	4605.79612612724
ENSG00000163682.11	RPL9	-0.0791475762382447	100	5243.66279554367
ENSG00000047315.10	POLR2B	-0.102976921737397	500	5773.46824479103
ENSG00000132467.2	UTP3	-0.00709845666318918	400	4661.84688282013
ENSG00000172493.16	AFF1	-0.0495730514608282	500	5734.21036338806
ENSG00000138744.10	NAAA	0.406487926554143	50	5399.68440818787
ENSG00000151247.8	EIF4E	0.0476529630451585	450	4627.72031283379
ENSG00000174796.8	THAP6	-0.000876058347304953	450	4972.99240875244
ENSG00000138758.7	SEPT11	-0.0636993044613477	50	5068.74080681801
ENSG00000168152.8	THAP9	0.00384579977374673	500	4310.03361272812
ENSG00000180346.2	TIGD2	-0.0205827953204721	100	3773.98861050606
ENSG00000081041.8	CXCL2	-0.340275781225273	350	4643.07076406479
ENSG00000198301.7	SDAD1	-0.0355093228677907	100	5637.55012345314
ENSG00000164024.7	METAP1	-0.0979737921980151	500	5072.81810045242
ENSG00000173085.9	COQ2	-0.0193339589961825	350	3941.80533003807
ENSG00000109270.8	LAMTOR3	-0.0494053175399471	500	4346.31924104691
ENSG00000170502.8	NUDT9	-0.0210719768499083	400	4606.96470046043
ENSG00000145293.10	ENOPH1	-0.152007995494952	100	3277.9233944416
ENSG00000145331.9	TRMT10A	-0.080164314255033	450	4099.20033812523
ENSG00000169248.8	CXCL11	0.242250296700609	400	5092.86235785484
ENSG00000163297.12	ANTXR2	-0.0219776848583549	200	4762.12224149704
ENSG00000163322.9	FAM175A	-0.0610486094709798	250	5277.28905677795
ENSG00000138642.10	HERC6	-0.0318990967265042	500	5542.71323633194
ENSG00000145335.11	SNCA	0.0680351858382056	350	5209.71537089348
ENSG00000138640.10	FAM13A	-0.0031688424885268	200	4903.91635847092
ENSG00000163110.10	PDLIM5	0.138957926463873	350	5920.40169525146
ENSG00000138756.13	BMP2K	-0.0267793751146547	300	5406.6723587513
ENSG00000118804.7	FAM47E-STBD1	-0.0550143375589854	500	5863.84864377975
ENSG00000145358.2	DDIT4L	-0.00605169651027535	500	5032.35050344467
ENSG00000163735.6	CXCL5	-0.072942458396655	450	4521.56469416618
ENSG00000163291.10	PAQR3	-0.0863364554320802	100	5503.66090273857
ENSG00000197894.6	ADH5	0.10011987342883	400	4807.93927431107
ENSG00000163625.11	WDFY3	-0.0781453661163371	450	5862.42797422409
ENSG00000145332.9	KLHL8	-0.0794902413785055	50	5797.42101669312
ENSG00000145337.4	PYURF	-0.0982231875356879	450	4778.75027036667
ENSG00000145287.6	PLAC8	-0.01669648150117	150	5266.74064016342
ENSG00000138764.9	CCNG2	0.203690969087286	100	6033.11526560783
ENSG00000164032.7	H2AFZ	-0.113914088014693	400	5055.08678412437
ENSG00000138760.4	SCARB2	0.13180826587756	250	5687.4638068676
ENSG00000138698.10	RAP1GDS1	-0.0489876995495556	150	5702.68063950539
ENSG00000138668.14	HNRNPD	-0.0931183928645413	100	4485.74247026443
ENSG00000138755.5	CXCL9	-0.0579338734298583	100	5454.72980999947
ENSG00000163319.6	MRPS18C	0.0785866108987588	50	4675.44683432579
ENSG00000070190.8	DAPP1	-0.0479834891539086	50	5141.82865333557
ENSG00000163739.4	CXCL1	-0.0807547606313637	350	4740.77639245987
ENSG00000189308.6	LIN54	-0.00986830083188295	200	5146.52629613876
ENSG00000163104.13	SMARCAD1	-0.0135728096257834	150	5325.18594145775
ENSG00000169429.6	IL8	-0.0161004440224436	100	4196.64929938316
ENSG00000138767.8	CNOT6L	-0.0555185795364512	100	5316.11004304886
ENSG00000169245.4	CXCL10	0.00762516001153879	400	5406.51142168045
ENSG00000138674.12	SEC31A	-0.0589454139237962	400	5117.9375474453
ENSG00000118816.5	CCNI	0.0787777393994	400	5435.042719841
ENSG00000138814.12	PPP3CA	-0.0879084176341961	100	6538.07414221764
ENSG00000169435.9	RASSF6	-0.146161129998785	150	4999.51500177383
ENSG00000163736.3	PPBP	-0.0378233946821374	200	3888.75348305702
ENSG00000118762.3	PKD2	0.0165590240638333	400	5186.89315652847
ENSG00000152795.13	HNRNPDL	-0.0814005391313607	350	4634.30105495453
ENSG00000169288.13	MRPL1	-0.0660137658859785	350	5661.10811066628
ENSG00000153064.7	BANK1	-0.160428877448882	450	8390.51959514618
ENSG00000152784.11	PRDM8	-0.0106398953191474	400	4419.07027244568
ENSG00000163312.6	HELQ	0.0242799636373619	250	5054.94440603256
ENSG00000164031.12	DNAJB14	-0.0416615820088592	300	5233.40854716301
ENSG00000163644.9	PPM1K	-0.0396939075994309	200	4979.79728770256
ENSG00000138757.10	G3BP2	0.0543783601907925	150	5287.47561645508
ENSG00000138750.10	NUP54	-0.0653407279698775	300	5385.01272106171
ENSG00000138646.4	HERC5	-0.0271263047292914	400	4554.46394252777
ENSG00000138663.4	COPS4	-0.0318210077328098	400	4390.70675420761
ENSG00000138639.13	ARHGAP24	0.231474613080008	50	5624.10598421097
ENSG00000138641.11	HERC3	-0.0135236353933482	100	4701.19545412064
ENSG00000182168.10	UNC5C	-0.0237837758825937	500	6048.25246739388
ENSG00000173083.10	HPSE	0.18748430376358	450	4891.88073372841
ENSG00000138678.6	AGPAT9	0.0532052223691561	50	4804.98331689835
ENSG00000138768.10	USO1	-0.0452907812199012	500	5543.97730469704
ENSG00000197465.9	GYPE	0.0272386071152271	500	4681.98735976219
ENSG00000179387.4	ELMOD2	-0.0628507398067801	400	4753.32481050491
ENSG00000169836.4	TACR3	-0.0767732641393006	150	4888.01856255531
ENSG00000151470.7	C4orf33	0.475362577693858	200	4661.37469530106
ENSG00000172007.5	RAB33B	0.0689369507566914	500	4120.36601901054
ENSG00000174749.4	C4orf32	-0.0911749512599221	50	4113.80391812325
ENSG00000164074.9	C4orf29	-0.00999256276668301	300	3566.21640062332
ENSG00000151458.7	ANKRD50	0.0685723377580194	150	5062.52668046951
ENSG00000138709.13	LARP1B	-0.0182758127864122	350	3844.06605482101
ENSG00000153147.5	SMARCA5	-0.027531231454163	250	4869.05835938454
ENSG00000164162.8	ANAPC10	-0.00589291568297676	50	3915.14248943329
ENSG00000073331.13	ALPK1	0.0949721302170144	100	3666.63652992249
ENSG00000138778.7	CENPE	-0.0990016393376293	250	4690.28375506401
ENSG00000164056.6	SPRY1	-0.0960644992601433	300	4793.40748405457
ENSG00000164073.5	MFSD8	0.00703170046982133	200	2902.24723339081
ENSG00000170917.8	NUDT6	-0.0318284078383819	200	4080.64767742157
ENSG00000109458.4	GAB1	-0.095894977025734	350	5489.86891961098
ENSG00000145349.12	CAMK2D	0.0412423913877647	500	5950.99568247795
ENSG00000109332.15	UBE2D3	-0.0394565289408409	300	5402.33634662628
ENSG00000138785.10	INTS12	-0.0651254048671024	300	4441.46307373047
ENSG00000109320.7	NFKB1	-0.0746313479202553	100	5319.18939900398
ENSG00000138795.5	LEF1	-0.120147149627976	500	5438.13239765167
ENSG00000138660.7	AP1AR	-0.0441798647552396	250	4318.43155860901
ENSG00000198856.8	OSTC	-0.0488788281364555	500	4256.41525626183
ENSG00000155016.13	CYP2U1	-0.0325195866417169	250	4492.5187702179
ENSG00000186867.6	QRFPR	-0.0435598744489244	500	5847.88618326187
ENSG00000138686.5	BBS7	-0.12682644944774	500	5425.67969894409
ENSG00000174720.11	LARP7	-0.0315105354945924	350	4162.69369029999
ENSG00000077684.11	PHF17	-0.0191214294660175	100	4470.90078282356
ENSG00000170522.5	ELOVL6	-0.0941303660817639	500	5413.4684882164
ENSG00000164136.12	IL15	0.116251567942081	400	6057.53356766701
ENSG00000170185.5	USP38	-0.0527532768248172	50	5642.3436729908
ENSG00000181004.5	BBS12	-0.0622428384087306	500	4617.77469182014
ENSG00000164134.8	NAA15	-0.0365496995867117	250	4812.34434700012
ENSG00000138796.11	HADH	0.166307251517973	150	4772.04307842255
ENSG00000109323.4	MANBA	0.473839275769686	200	5281.61093473434
ENSG00000164066.7	INTU	-0.145269539851512	150	3918.2056927681
ENSG00000109534.12	GAR1	-0.0290238410429765	450	4909.42388558388
ENSG00000196782.8	MAML3	-0.0216146389400687	350	5465.1005718708
ENSG00000150961.10	SEC24D	-0.00350673000019983	150	5974.42970895767
ENSG00000142731.6	PLK4	-0.0724384317317198	500	3627.46136474609
ENSG00000123737.8	EXOSC9	-0.0166450422058681	450	5183.01409196854
ENSG00000168769.8	TET2	-0.0678334728909094	500	4880.94637393951
ENSG00000153130.12	SCOC	-0.0971995894333352	250	4629.75436830521
ENSG00000164111.10	ANXA5	0.267391283419929	450	5318.93912410736
ENSG00000164023.10	SGMS2	0.155440669809768	150	4279.28646826744
ENSG00000205403.8	CFI	-0.122744314197422	500	4969.22662782669
ENSG00000085871.4	MGST2	-0.0112118440580645	300	4293.814057827
ENSG00000109390.7	NDUFC1	-0.0466841530402807	500	4781.92507433891
ENSG00000109381.15	ELF2	-0.0672589217969588	400	5410.89227390289
ENSG00000178403.3	NEUROG2	-0.0822015521876446	300	3785.50017976761
ENSG00000138821.8	SLC39A8	0.350834988769879	500	5184.32734203339
ENSG00000109475.12	RPL34	0.0441765430176582	150	4538.62193799019
ENSG00000164040.12	PGRMC2	-0.0900334827471636	450	3771.23868632317
ENSG00000005059.11	CCDC109B	0.0580021962503113	400	5253.23095464706
ENSG00000170153.5	RNF150	0.758239793679155	150	6303.06615018845
ENSG00000164109.8	MAD2L1	-0.0254888593137083	350	6649.55201363564
ENSG00000138735.11	PDE5A	-0.0558129556024959	450	6059.84418463707
ENSG00000109436.7	TBC1D9	-0.0422536490316262	500	5002.60384535789
ENSG00000138802.7	SEC24B	-0.0839566162487132	500	5070.04950356483
ENSG00000145388.9	METTL14	-0.0877205763819123	150	5530.37821912766
ENSG00000145354.5	CISD2	0.0198242260096534	200	5431.93553066254
ENSG00000138777.15	PPA2	-0.0993822559092961	300	4140.6718556881
ENSG00000151466.7	SCLT1	-0.050554677399093	500	5467.63135957718
ENSG00000109445.6	ZNF330	-0.0540383520754957	350	4718.54467153549
ENSG00000138794.5	CASP6	-0.028474250045995	150	4436.69374036789
ENSG00000138801.4	PAPSS1	0.360964948223537	450	4074.3581161499
ENSG00000145365.9	TIFA	0.00370638768848577	250	4161.86104846001
ENSG00000151014.4	CCRN4L	-0.0131538077822186	200	5151.08009290695
ENSG00000145425.5	RPS3A	0.0242654313458705	250	3831.04606842995
ENSG00000164104.7	HMGB2	0.0380320589451663	350	4385.8572936058
ENSG00000171566.7	PLRG1	-0.0832204398721114	150	5599.17476558685
ENSG00000151729.5	SLC25A4	0.00340807287819638	50	5420.69600129128
ENSG00000129187.10	DCTD	0.123240591058201	200	4487.07917141914
ENSG00000181381.9	DDX60L	0.210848059772692	100	5047.75680351257
ENSG00000186352.4	ANKRD37	-0.0322428200219987	150	5272.27856326103
ENSG00000164129.7	NPY5R	-0.0708470207129317	250	5371.7404153347
ENSG00000154447.10	SH3RF1	-0.0120884558436098	100	5029.89933013916
ENSG00000164120.9	HPGD	-0.0234586735328201	350	5592.45376682281
ENSG00000184108.3	TRIML1	-0.00813346706225797	300	5755.64258503914
ENSG00000170365.5	SMAD1	-0.071371372909662	200	3522.42992997169
ENSG00000151623.10	NR3C2	-0.0342014012768905	200	4187.60219240189
ENSG00000145431.6	PDGFC	0.320408866257777	150	3835.61593294144
ENSG00000164169.8	PRMT10	-0.0792322614991875	500	4297.65328431129
ENSG00000170006.7	TMEM154	0.0757676894733184	200	4443.90011453629
ENSG00000109536.7	FRG1	-0.0673190260798943	500	2386.1953125
ENSG00000164117.8	FBXO8	-0.0495621726254431	150	5296.05306005478
ENSG00000182552.10	RWDD4	-0.0430878556574954	500	5085.74441814423
ENSG00000164144.10	ARFIP1	0.0930197370221574	450	4569.42263436317
ENSG00000052795.8	FNIP2	-0.0357178982911978	100	5388.55415725708
ENSG00000151726.9	ACSL1	-0.0447225899329317	500	5243.86282610893
ENSG00000120519.10	SLC10A7	-0.0869507658574005	500	5106.98298883438
ENSG00000038002.4	AGA	0.282468418065259	100	5555.17372870445
ENSG00000129116.13	PALLD	-0.00257720351120017	300	6233.00598454475
ENSG00000198498.5	TMA16	-0.0234720704279279	100	5395.84000968933
ENSG00000164305.13	CASP3	-0.0712876596825961	300	5312.16879630089
ENSG00000056050.6	C4orf27	-0.0821914274781305	450	5345.73341298103
ENSG00000164168.3	TMEM184C	-0.0729837103839826	500	3853.05626416206
ENSG00000052802.8	MSMO1	0.145892121554844	450	6441.40331554413
ENSG00000109756.4	RAPGEF2	0.00712927959677887	50	5747.76841855049
ENSG00000164167.5	LSM6	0.0122171282937318	500	4396.90777850151
ENSG00000164116.12	GUCY1A3	-0.0456660902898842	400	5727.94976663589
ENSG00000129128.8	SPCS3	-0.0337737241735764	50	5516.18390107155
ENSG00000145439.7	CBR4	0.168172451336785	500	4845.37667965889
ENSG00000183439.5	TRIM61	-0.0905346005655685	500	6170.68131780624
ENSG00000109654.10	TRIM2	0.0188884408126623	100	5031.18603730202
ENSG00000109670.9	FBXW7	-0.110867650623815	200	5129.09673452377
ENSG00000256043.2	CTSO	-0.0965615284446416	500	5623.53752541542
ENSG00000109511.6	ANXA10	0.00232163843378583	500	5655.05540823936
ENSG00000151611.9	MMAA	-0.0953853428510951	500	4255.18845248222
ENSG00000205208.4	C4orf46	-0.0333936762203085	450	5076.84560108185
ENSG00000164125.11	FAM198B	0.368449154483237	450	4310.64209580421
ENSG00000168564.5	CDKN2AIP	-0.0297989183561488	500	4905.07697343826
ENSG00000164163.6	ABCE1	-0.0343554449855781	150	4054.73935651779
ENSG00000170088.8	TMEM192	-0.0402584052763101	500	7150.61409497261
ENSG00000164105.3	SAP30	0.207821896464126	250	4490.50986742973
ENSG00000198589.6	LRBA	-0.0209023065008035	500	5620.51813578606
ENSG00000109466.9	KLHL2	-0.0493575101616022	250	6664.71670341492
ENSG00000171497.4	PPID	-0.136326889697768	300	4827.189868927
ENSG00000164306.6	CCDC111	-0.0389906866148589	300	5010.87784790993
ENSG00000137601.11	NEK1	-0.0213716656932508	150	5580.34665799141
ENSG00000109771.11	LRP2BP	-0.0478585203250886	450	6510.7867937088
ENSG00000109775.6	UFSP2	-0.0181522650366285	200	5788.16491627693
ENSG00000179059.5	ZFP42	-0.0401344372880336	50	6510.93563938141
ENSG00000109572.9	CLCN3	-0.0340160190019873	50	5090.83731722832
ENSG00000164124.6	TMEM144	0.0521895781028917	350	4428.19852304459
ENSG00000145414.4	NAF1	-0.0877195718562652	500	5953.14535260201
ENSG00000137628.12	DDX60	-0.0421086993405537	450	5138.15866279602
ENSG00000168556.5	ING2	-0.0531916072858848	450	4932.94636368752
ENSG00000071205.7	ARHGAP10	0.0160835833204431	500	4673.7333791256
ENSG00000168310.6	IRF2	0.0122923911175909	200	5333.59974384308
ENSG00000168538.11	TRAPPC11	-0.0228460959725167	500	4907.56782412529
ENSG00000137462.6	TLR2	-0.062951429602081	100	4864.18531513214
ENSG00000164106.2	SCRG1	-0.0107866462611694	450	4462.57424235344
ENSG00000145416.9	MARCH1	0.161169735937212	400	7003.61260008812
ENSG00000059691.7	PET112	0.134821153370544	250	3457.22397732735
ENSG00000145476.11	CYP4V2	0.382349197302677	500	5173.31394529343
ENSG00000145428.10	RNF175	-0.0741906803152598	450	5246.36619901657
ENSG00000171503.7	ETFDH	-0.0275788193666696	450	4193.06331348419
ENSG00000113384.9	GOLPH3	-0.047877053111235	400	5266.47319316864
ENSG00000113494.12	PRLR	-0.0271070450297714	450	5960.14785504341
ENSG00000145495.10	MARCH6	0.25524848925623	300	5158.83772730827
ENSG00000172239.9	PAIP1	-0.0147921700411858	500	3959.20175528526
ENSG00000185305.6	ARL15	-0.0784914924791701	150	6210.32506608963
ENSG00000112996.5	MRPS30	-0.0854740862940618	250	3472.99329400063
ENSG00000155542.7	SETD9	0.782911238483572	450	4133.57409143448
ENSG00000062194.11	GPBP1	-0.0517779495024028	250	5011.30008411407
ENSG00000168724.10	DNAJC21	-0.0987147057582874	400	5499.82263588905
ENSG00000176788.7	BASP1	0.107507364916347	150	4778.71802258492
ENSG00000145545.7	SRD5A1	0.0956144244157784	200	5004.8481657505
ENSG00000242110.3	AMACR	0.172803525901936	450	5507.39071750641
ENSG00000028310.13	BRD9	-0.0321783882161706	150	2780.64233803749
ENSG00000164190.12	NIPBL	-0.0305126202215831	500	4108.8586165905
ENSG00000124275.10	MTRR	0.417589290000544	50	7065.82446074486
ENSG00000145555.10	MYO10	-0.0238376096498649	500	5489.93493461609
ENSG00000112992.12	NNT	0.157401498136667	100	4376.63231301308
ENSG00000145649.7	GZMA	-0.159142937727926	100	4850.46387505531
ENSG00000164256.5	PRDM9	-0.0898003527347101	350	5739.21736097336
ENSG00000171421.8	MRPL36	0.31113335834965	450	4800.94306325912
ENSG00000164258.7	NDUFS4	0.0721226484332979	500	5415.98845505714
ENSG00000153395.5	LPCAT1	-0.0487272188411589	200	4840.33271694183
ENSG00000173545.4	ZNF622	0.350979867436507	150	5008.92904806137
ENSG00000037474.10	NSUN2	0.00172324545848574	200	6569.74311089516
ENSG00000073578.12	SDHA	0.12874181160835	450	1921.57910990715
ENSG00000079215.9	SLC1A3	-0.0712845305726439	150	5292.4562857151
ENSG00000112877.6	CEP72	-0.0931571538974711	150	2772.47963571548
ENSG00000132356.7	PRKAA1	-0.0504638176910488	200	5779.01095867157
ENSG00000113448.12	PDE4D	0.0253510711473895	300	8275.86386752129
ENSG00000112972.10	HMGCS1	0.0054720299027355	500	4587.57757639885
ENSG00000145604.11	SKP2	0.0252235217059624	250	4890.26109004021
ENSG00000113569.11	NUP155	-0.0385872805352554	50	5758.34512710571
ENSG00000164294.9	GPX8	-0.0465024816752402	400	5509.06345009804
ENSG00000133398.3	MED10	-0.0729569334133699	500	6626.04725813866
ENSG00000154153.9	FAM134B	0.638477954292919	300	4781.76149606705
ENSG00000124279.7	FASTKD3	0.323359203750756	300	6572.58000516891
ENSG00000113088.5	GZMK	-0.104669236111481	500	5637.33847570419
ENSG00000038382.13	TRIO	-0.0438494833188989	450	6764.40753555298
ENSG00000172262.7	ZNF131	-0.0704048580551152	300	5248.60958051682
ENSG00000113460.8	BRIX1	-0.0922120216312498	50	5450.41798043251
ENSG00000154124.4	FAM105B	-0.0384631721763545	500	5339.1725795269
ENSG00000152684.10	PELO	0.12243720780121	500	5283.12590765953
ENSG00000152620.8	NADK2	-0.0747643507451855	400	4751.97590184212
ENSG00000039123.11	SKIV2L2	-0.0505977821997711	100	5725.91857838631
ENSG00000170549.3	IRX1	-0.0461144930883866	500	6061.00238275528
ENSG00000145592.9	RPL37	-0.0289118213516353	450	5854.28013348579
ENSG00000049167.9	ERCC8	0.0426976040960792	400	3813.65754175186
ENSG00000151883.12	PARP8	-0.061515376930823	150	3368.64199757576
ENSG00000132357.9	CARD6	-0.180182386354012	350	5563.06991958618
ENSG00000056097.11	ZFR	-0.00187357587888419	300	5589.79815030098
ENSG00000113387.7	SUB1	-0.0790416183254909	150	5929.27782702446
ENSG00000152582.8	SPEF2	-0.0962532195702331	50	6921.10683488846
ENSG00000082074.11	FYB	0.0101945574870886	350	5234.59875059128
ENSG00000205765.4	C5orf51	0.0124872509766899	100	4549.81766486168
ENSG00000150753.7	CCT5	0.44389364189799	500	5018.12203812599
ENSG00000150756.9	FAM173B	-0.0163204169291463	500	5390.33184528351
ENSG00000113407.9	TARS	-0.0839668240844505	450	6217.2665579319
ENSG00000171522.5	PTGER4	0.0159524329064651	500	5351.47538518906
ENSG00000151876.8	FBXO4	-0.0928928445709324	200	5133.58661413193
ENSG00000164187.6	LMBRD2	0.018723117033071	50	5323.47737622261
ENSG00000164182.6	NDUFAF2	0.158649668464333	50	3681.37291431427
